tlb:dtlb_bsize,tlb:dtlb_assoc,cache:il2lat,tlb:itlb_bsize,float_exec_time,decode:width,cache:dl1_assoc,cache:dl1_bsize,tlb:itlb_assoc,res:fpmult,cache:il1lat,cache:dl1lat,tlb:dtlb,mcf_execution_time,mem:width,res:imult,cache:dl1,bpred:btb,cache:dl2,cache:il1,cache:il2,cache:dl2_bsize,cache:dl2_assoc,cache:il1_repl,cache:il1_assoc,tlb:dtlb_repl,cache:dl1_nsets,config,tlb:itlb,lsq:size,cache:dl2lat,cache:dl2_repl,mcf_ipc,cache:il1_bsize,issue:inorder,bpred ,tlb:dtlb_nsets,ruu:size,res:fpalu,issue:width,cache:dl1_repl,tlb:itlb_repl,cache:dl2_nsets,res:ialu,milc_execution_time,bpred:ras,int_exec_time,tlb:itlb_nsets,milc_ipc,cache:il1_nsets
4096,4,2,4096,0.00088754537493,2,2,32,4,4,1,1,32:4096:4:r,0.000585432816537,8,4,256:32:2:r,512,1024:256:4:l,256:32:2:r,not found,256,4,r,2,r,256,thqbvg9l0ph78q6re1eobkcw7fibkv8p.cfg,16:4096:4:r,16,2,l,0.6192,32,true,2lev,32,32,4,4,r,r,1024,4,0.000745271381579,16,0.000658959193888,16,0.4864,256
4096,4,2,4096,0.000727223674897,4,2,32,4,4,1,1,32:4096:4:r,0.000618178717599,8,4,1024:32:2:r,512,1024:256:4:r,1024:32:2:r,not found,256,4,r,2,r,1024,9fjgifoncebce9czanp5ibej63zsw1it.cfg,16:4096:4:r,16,2,r,0.5864,32,true,bimod,32,32,4,4,r,r,1024,4,0.000752699335548,16,0.000745564124891,16,0.4816,1024
4096,4,2,4096,0.000384258128479,4,2,32,4,4,1,1,32:4096:4:r,0.000245368960864,8,4,1024:32:2:r,512,1024:256:4:l,1024:32:2:r,not found,256,4,r,2,r,1024,0z9tpow59f4r29q2s3ud9zwy4razysh4.cfg,16:4096:4:r,16,2,l,1.6302,32,false,bimod,32,32,4,4,r,r,1024,4,0.00038647373913,16,0.00030671123062,16,1.0350,1024
4096,4,2,4096,0.000346254213248,2,2,32,4,4,1,1,32:4096:4:r,0.000248942295245,8,4,1024:32:2:r,512,2048:128:4:l,1024:32:2:r,not found,128,4,r,2,r,1024,zg43ojmg765jqkcm1gs2qwgrgltbcx0u.cfg,16:4096:4:r,16,2,l,1.6068,32,false,2lev,32,32,4,4,r,r,2048,4,0.000310945522388,16,0.000309728682501,16,1.2864,1024
4096,4,2,4096,0.000475582708219,2,2,64,4,4,1,1,32:4096:4:r,0.000246275778845,8,4,128:64:2:l,512,512:256:8:l,128:64:2:l,not found,256,8,l,2,r,128,4dky3smv66rxoq0zjebg2dlhbm8o9bd2.cfg,16:4096:4:r,16,2,l,1.6242,64,false,2lev,32,32,4,4,l,r,512,4,0.000383914924657,16,0.000288369042948,16,1.0419,128
4096,4,2,4096,0.000479630225228,8,2,64,4,4,1,1,32:4096:4:r,0.000246625020038,8,4,128:64:2:l,512,512:256:8:r,128:64:2:l,not found,256,8,l,2,r,128,fxlimxysrsigln5ahul6sncmigq68aum.cfg,16:4096:4:r,16,2,r,1.6219,64,false,2lev,32,32,4,4,l,r,512,4,0.000376542370329,16,0.00030723558509,16,1.0623,128
4096,4,2,4096,0.000482360551945,2,2,32,4,4,1,1,32:4096:4:r,0.000249361311639,8,4,256:32:2:r,512,1024:128:8:l,256:32:2:r,not found,128,8,r,2,r,256,wr7sa2sgtasl8t5sbuww1pvl3dqp4suw.cfg,16:4096:4:r,16,2,l,1.6041,32,false,2lev,32,32,4,4,r,r,1024,4,0.000307337933154,16,0.000309694083548,16,1.3015,256
4096,4,2,4096,0.000395923443339,2,2,64,4,4,1,1,32:4096:4:r,0.000243799061376,8,4,512:64:2:r,512,512:256:8:l,512:64:2:r,not found,256,8,r,2,r,512,tjjqz12r2uimgox6q88r9exc5l2dk6gp.cfg,16:4096:4:r,16,2,l,1.6407,64,false,bimod,32,32,4,4,r,r,512,4,0.000386735299236,16,0.000299909700011,16,1.0343,512
4096,4,2,4096,0.000424422111265,4,2,32,4,4,1,1,32:4096:4:r,0.000255918413308,8,4,256:32:2:l,512,2048:128:4:l,256:32:2:l,not found,128,4,l,2,r,256,mj5mb6lyf8xqu5nzcajnq9dll569fzqn.cfg,16:4096:4:r,16,2,l,1.5630,32,false,2lev,32,32,4,4,l,r,2048,4,0.000308024272293,16,0.000308327856795,16,1.2986,256
4096,4,2,4096,0.000411968490885,2,2,32,4,4,1,1,32:4096:4:r,0.000243783812774,8,4,256:32:2:l,512,2048:128:4:l,256:32:2:l,not found,128,4,l,2,r,256,atlk29v8y3f961jpfkj10iuduxw837ll.cfg,16:4096:4:r,16,2,l,1.6408,32,false,bimod,32,32,4,4,l,r,2048,4,0.000306678156866,16,0.000309998643158,16,1.3043,256
